,participant_id,frame_id,timestamp,action,JOINT_NONE,JOINT_HEAD,JOINT_NECK,JOINT_TORSO,JOINT_WAIST,JOINT_LEFT_COLLAR,JOINT_LEFT_SHOULDER,JOINT_LEFT_ELBOW,JOINT_LEFT_WRIST,JOINT_LEFT_HAND,JOINT_RIGHT_COLLAR,JOINT_RIGHT_SHOULDER,JOINT_RIGHT_ELBOW,JOINT_RIGHT_WRIST,JOINT_RIGHT_HAND,JOINT_LEFT_HIP,JOINT_LEFT_KNEE,JOINT_LEFT_ANKLE,JOINT_RIGHT_HIP,JOINT_RIGHT_KNEE,JOINT_RIGHT_ANKLE
0,7,2601,1649864383756815195,knife,[ 0. -0.  0.],[2.10732568 0.04237258 0.49676025],[2.12766504 0.03144378 0.36429468],[2.20277148 0.03644657 0.01858521],[ 2.18809351  0.04233682 -0.20416682],[2.14724219 0.03274779 0.27418301],[ 2.14072168 -0.14203755  0.26555997],[ 2.1337373  -0.22732425 -0.01977671],[ 1.98217395 -0.20485008 -0.25439864],[ 1.95186133 -0.20035526 -0.30132303],[2.14724219 0.03274779 0.27418301],[2.17298462 0.19730434 0.26206354],[ 2.17453809  0.25952866 -0.02925297],[ 2.08000806  0.24612964 -0.29270789],[ 2.06110205  0.24344983 -0.34539886],[ 2.19764697 -0.07581151 -0.25941321],[ 2.11548071 -0.05540556 -0.69332898],[ 2.11548071 -0.05540556 -1.12369543],[ 2.22261865  0.1552523  -0.26066599],[ 2.14330273  0.09088762 -0.6908017 ],[ 2.14330273  0.09088762 -1.12116809]
0,7,2602,1649864383757215976,knife,[ 0. -0.  0.],[2.10898755 0.04192025 0.49704834],[2.12778223 0.03144378 0.36429468],[2.20173779 0.03637253 0.01831741],[ 2.18519287  0.04124017 -0.20433061],[2.14705835 0.03272844 0.274117  ],[ 2.13949219 -0.14229843  0.26478644],[ 2.13692139 -0.20071118 -0.02366527],[ 2.01275    -0.20565263 -0.2759357 ],[ 1.98791577 -0.20664093 -0.32638977],[2.14705835 0.03272844 0.274117  ],[2.17241113 0.1978797  0.26166574],[ 2.17463403  0.25867554 -0.02629607],[ 2.08062256  0.2460752  -0.29103455],[ 2.06182031  0.24355513 -0.34398224],[ 2.19744824 -0.07733815 -0.25872427],[ 2.12099219 -0.05563611 -0.69037061],[ 2.12099219 -0.05563611 -1.12074109],[ 2.22191821  0.15344376 -0.26144897],[ 2.14218433  0.09211699 -0.68866864],[ 2.14218433  0.09211699 -1.11903906]
0,7,2603,1649864383768390655,knife,[ 0. -0.  0.],[2.10934546 0.04167732 0.49712683],[2.12777661 0.03144378 0.36429468],[2.20160229 0.03632158 0.01827994],[ 2.18457422  0.04023022 -0.20435162],[2.14701855 0.03271513 0.27410907],[ 2.13894995 -0.14250655  0.264922  ],[ 2.14069141 -0.19801279 -0.02257315],[ 2.03739441 -0.20536116 -0.28600412],[ 2.01673499 -0.20683084 -0.33869031],[2.14701855 0.03271513 0.27410907],[2.17262402 0.19791336 0.26165421],[ 2.17483154  0.25811948 -0.02489044],[ 2.08231934  0.24604222 -0.29212772],[ 2.06381689  0.24362677 -0.34557516],[ 2.19694849 -0.0801272  -0.25678833],[ 2.12684229 -0.05696538 -0.69270038],[ 2.12684229 -0.05696538 -1.12307288],[ 2.22260693  0.15244519 -0.26258594],[ 2.14032251  0.09123816 -0.69264838],[ 2.14032251  0.09123816 -1.12302087]
0,7,2604,1649864383769002437,knife,[ 0. -0.  0.],[2.10986499 0.04124314 0.49724554],[2.12776025 0.03144378 0.36429468],[2.20154639 0.03619255 0.01824838],[ 2.18417334  0.03792934 -0.2043862 ],[2.14699097 0.03268144 0.27410532],[ 2.13793286 -0.14296947  0.26578287],[ 2.15793555 -0.19453603 -0.02048708],[ 2.06029419 -0.20174107 -0.29113791],[ 2.04076587 -0.20318208 -0.34526807],[2.14699097 0.03268144 0.27410532],[2.17291309 0.19779713 0.26174799],[ 2.17528687  0.25647681 -0.02384043],[ 2.08609131  0.24663538 -0.29730878],[ 2.0682522   0.24466708 -0.35200244],[ 2.19622266 -0.0851048  -0.25423251],[ 2.12800903 -0.05647178 -0.69698749],[ 2.12800903 -0.05647178 -1.12736414],[ 2.22426221  0.14866248 -0.26734607],[ 2.13960376  0.09048054 -0.70432751],[ 2.13960376  0.09048054 -1.1347041 ]
0,7,2791,1649864384374259233,fork,[ 0. -0.  0.],[2.09019897 0.04737528 0.47284781],[2.11526904 0.03376516 0.35094141],[2.17981787e+00 1.99732208e-02 1.88830566e-03],[ 2.16098975  0.0157321  -0.22071692],[2.13203589 0.03018262 0.26027264],[ 2.13544434 -0.14720447  0.25475923],[ 2.15497998 -0.20688414 -0.0303042 ],[ 2.03248816 -0.20678972 -0.3078103 ],[ 2.00798975 -0.20677083 -0.36331152],[2.13203589 0.03018262 0.26027264],[2.15751367 0.2002417  0.23732353],[ 2.16215527  0.25644257 -0.04907551],[ 2.03675305  0.21719521 -0.32247598],[ 2.01167261  0.20934573 -0.37715607],[ 2.17503101 -0.10615839 -0.26878433],[ 2.10720435 -0.0535554  -0.71305096],[ 2.10720435 -0.0535554  -1.14366309],[ 2.18776611  0.13286346 -0.2747879 ],[ 2.11176733  0.08757111 -0.71853693],[ 2.11176733  0.08757111 -1.14914905]
0,7,2792,1649864384374695539,fork,[ 0. -0.  0.],[2.09019995 0.04737464 0.47284732],[2.11526904 0.03376514 0.35094135],[2.17981909e+00 1.99729691e-02 1.90295410e-03],[ 2.16098828  0.01576879 -0.22070274],[2.13203711 0.0301824  0.2602728 ],[ 2.13544482 -0.14721295  0.25475473],[ 2.15492017 -0.2080007  -0.03124109],[ 2.02525488 -0.20822215 -0.30496075],[ 1.99932178 -0.20826645 -0.35970468],[2.13203711 0.0301824  0.2602728 ],[2.15751587 0.20024954 0.23731848],[ 2.16203418  0.25632495 -0.05026311],[ 2.036151    0.22425032 -0.32386914],[ 2.01097437  0.21783539 -0.37859033],[ 2.17497363 -0.10601258 -0.26883252],[ 2.10803687 -0.0545848  -0.71445044],[ 2.10803687 -0.0545848  -1.14506262],[ 2.18749829  0.13311667 -0.274284  ],[ 2.10467993  0.08676994 -0.71778558],[ 2.10467993  0.08676994 -1.14839771]
0,7,2793,1649864384381995439,fork,[ 0. -0.  0.],[2.0902063  0.04737027 0.47284744],[2.11526904 0.03376509 0.35094119],[2.17982422e+00 1.99718857e-02 1.94107056e-03],[ 2.16098535  0.01590077 -0.22066641],[2.13204004 0.03018171 0.26027322],[ 2.1354458  -0.14722736  0.25474664],[ 2.1544519  -0.21132103 -0.03293748],[ 2.00839966 -0.21749252 -0.29744647],[ 1.97918921 -0.21872682 -0.35034827],[2.13204004 0.03018171 0.26027322],[2.15751953 0.20026309 0.23730991],[ 2.16175806  0.25562021 -0.0527746 ],[ 2.03446802  0.24029286 -0.32644711],[ 2.00901001  0.23722739 -0.38118161],[ 2.17510864 -0.10529765 -0.26921722],[ 2.09935303 -0.05132454 -0.7146778 ],[ 2.09935303 -0.05132454 -1.14528992],[ 2.18655322  0.13415205 -0.27203488],[ 2.1117959   0.08530798 -0.71825531],[ 2.1117959   0.08530798 -1.14886743]
0,7,2794,1649864384382486104,fork,[ 0. -0.  0.],[2.09020923 0.04736694 0.47284683],[2.11526904 0.03376506 0.3509411 ],[2.17982715e+00 1.99724007e-02 1.96795654e-03],[ 2.16098291  0.01672926 -0.22065268],[2.13204199 0.03018156 0.2602735 ],[ 2.13544629 -0.14723343  0.25474301],[ 2.15427075 -0.21337781 -0.03328978],[ 2.00687671 -0.22568512 -0.2966015 ],[ 1.97739795 -0.22814658 -0.34926385],[2.13204199 0.03018156 0.2602735 ],[2.157521   0.20026891 0.23730624],[ 2.161604    0.25510924 -0.05367175],[ 2.03364575  0.2421964  -0.32692886],[ 2.00805408  0.23961383 -0.38158029],[ 2.17516797 -0.10434407 -0.26874759],[ 2.09225732 -0.0478483  -0.71317438],[ 2.09225732 -0.0478483  -1.1437865 ],[ 2.18612622  0.13525153 -0.27085956],[ 2.10814893  0.08354459 -0.71675989],[ 2.10814893  0.08354459 -1.14737207]
0,7,2795,1649864384382988691,fork,[ 0. -0.  0.],[2.0902124  0.04736344 0.47284576],[2.11526904 0.03376502 0.35094101],[2.17982959e+00 1.99819717e-02 1.99893188e-03],[ 2.16098486  0.02026374 -0.22064513],[2.13204419 0.0301837  0.26027371],[ 2.13544678 -0.14723882  0.25473956],[ 2.15408252 -0.21604443 -0.03336797],[ 2.00270105 -0.22575157 -0.29264865],[ 1.9724248  -0.22769299 -0.34450479],[2.13204419 0.0301837  0.26027371],[2.15752246 0.20027434 0.23730322],[ 2.16137231  0.25451442 -0.05446827],[ 2.0322854   0.24722308 -0.32561493],[ 2.00646802  0.24576482 -0.37984427],[ 2.17520459 -0.10084122 -0.26832468],[ 2.09571069 -0.05201888 -0.71472589],[ 2.09571069 -0.05201888 -1.14533801],[ 2.18596655  0.13883958 -0.27008221],[ 2.11172998  0.08344893 -0.71662195],[ 2.11172998  0.08344893 -1.14723413]
0,7,2796,1649864384390030622,fork,[ 0. -0.  0.],[2.09023096 0.04735983 0.47284735],[2.11526904 0.03376497 0.35094098],[2.17983911e+00 2.01227531e-02 2.03207397e-03],[ 2.16100977  0.02624311 -0.2205293 ],[2.13204834 0.03021988 0.26027301],[ 2.13544727 -0.1472439   0.25473698],[ 2.15340527 -0.21902112 -0.03431252],[ 1.98919116 -0.22623051 -0.2824787 ],[ 1.95634839 -0.22767239 -0.33211194],[2.13204834 0.03021988 0.26027301],[2.15752368 0.20027927 0.23730069],[ 2.16088232  0.25395753 -0.0561809 ],[ 2.02747839  0.25622403 -0.32226913],[ 2.00079761  0.25667734 -0.37548679],[ 2.17553857 -0.09553058 -0.26685168],[ 2.0958772  -0.05335586 -0.71425439],[ 2.0958772  -0.05335586 -1.14486658],[ 2.18673975  0.14412323 -0.27070596],[ 2.11153979  0.08318269 -0.71671613],[ 2.11153979  0.08318269 -1.14732825]
0,7,2797,1649864384390311002,fork,[ 0. -0.  0.],[2.09028979 0.04735233 0.47285236],[2.11527197 0.03376491 0.35094089],[2.17984766e+00 2.04729576e-02 2.08651733e-03],[ 2.16106812  0.03344844 -0.22018478],[2.13205591 0.0303102  0.26027029],[ 2.13545508 -0.14724863  0.25472473],[ 2.15135669 -0.22641345 -0.03938464],[ 1.95151819 -0.22723015 -0.26040631],[ 1.91155054 -0.22739349 -0.30461066],[2.13205591 0.0303102  0.26027029],[2.15752588 0.20028795 0.23729453],[ 2.15504614  0.25861823 -0.06205766],[ 1.97959009  0.27972913 -0.30196634],[ 1.9444989   0.28395129 -0.34994806],[ 2.17639111 -0.08685783 -0.26912616],[ 2.08390649 -0.05233666 -0.71522638],[ 2.08390649 -0.05233666 -1.1458385 ],[ 2.19036792  0.14804854 -0.27421848],[ 2.11139478  0.08236871 -0.71941498],[ 2.11139478  0.08236871 -1.1500271 ]
0,7,2798,1649864384390566110,fork,[ 0. -0.  0.],[2.09100928 0.04735518 0.47295828],[2.11530811 0.0337648  0.35094086],[2.17985767e+00 2.06511002e-02 2.10324097e-03],[ 2.16108594  0.03287139 -0.22021152],[2.13208643 0.03035616 0.26026752],[ 2.13550439 -0.14724918  0.25471735],[ 2.14885303 -0.23225923 -0.04224346],[ 1.92320239 -0.22953369 -0.23776949],[ 1.87807227 -0.22898859 -0.27687469],[2.13208643 0.03035616 0.26026752],[2.15752881 0.2002979  0.23728767],[ 2.14406323  0.26775809 -0.06413967],[ 1.95536609  0.28195911 -0.29511108],[ 1.91762671  0.28479932 -0.34130536],[ 2.17622119 -0.08741714 -0.26870609],[ 2.08026953 -0.05083762 -0.71409149],[ 2.08026953 -0.05083762 -1.14470361],[ 2.19280469  0.14582758 -0.2757334 ],[ 2.11088501  0.08248597 -0.7209187 ],[ 2.11088501  0.08248597 -1.15153088]
0,7,2799,1649864384400511980,fork,[ 0. -0.  0.],[2.09232764 0.04736168 0.47312524],[2.11537402 0.03376461 0.35094086],[2.17987183e+00 2.08492661e-02 2.11203003e-03],[ 2.16110205  0.03197824 -0.22026021],[2.13214014 0.03040729 0.26026331],[ 2.1355459  -0.14725005  0.25470259],[ 2.14255054 -0.23717313 -0.04483689],[ 1.88228333 -0.23541971 -0.19004198],[ 1.83022986 -0.23506903 -0.21908299],[2.13214014 0.03040729 0.26026331],[2.15753394 0.20031255 0.23727754],[ 2.13964526  0.27719263 -0.06542463],[ 1.92571057  0.28233627 -0.27286636],[ 1.88292358  0.28336499 -0.31435471],[ 2.17638013 -0.08757727 -0.26956583],[ 2.07067383 -0.04745177 -0.71257721],[ 2.07067383 -0.04745177 -1.14318933],[ 2.19512085  0.14284505 -0.27777866],[ 2.1111936   0.08362773 -0.72330365],[ 2.1111936   0.08362773 -1.15391577]
0,7,2800,1649864384400831222,fork,[ 0. -0.  0.],[2.10239575 0.04708402 0.47409714],[2.11552734 0.03376349 0.35094086],[2.17990332e+00 2.11942139e-02 2.12289429e-03],[ 2.16111597  0.02988803 -0.22035638],[2.13226392 0.03049571 0.26025458],[ 2.13563281 -0.14725935  0.25467767],[ 2.12049561 -0.24659085 -0.04534489],[ 1.8465686  -0.25030882 -0.14608081],[ 1.7917832  -0.25105241 -0.166228  ],[2.13226392 0.03049571 0.26025458],[2.157552   0.20034529 0.23725473],[ 2.13215063  0.27851715 -0.06828308],[ 1.88617688  0.2833364  -0.22535396],[ 1.83698218  0.28430023 -0.25676813],[ 2.17124609 -0.08906601 -0.26972949],[ 2.06620508 -0.04544373 -0.71278009],[ 2.06620508 -0.04544373 -1.14339221],[ 2.19427905  0.13848006 -0.28035724],[ 2.11028149  0.08477611 -0.7267771 ],[ 2.11028149  0.08477611 -1.15738928]
0,7,2801,1649864384401140928,fork,[ 0. -0.  0.],[2.10714771 0.04687848 0.47418451],[2.1156333  0.03376281 0.35094086],[2.17992334e+00 2.14072418e-02 2.12084961e-03],[ 2.16111621  0.02875386 -0.2204053 ],[2.13234863 0.0305504  0.26024869],[ 2.13568921 -0.14726758  0.25466708],[ 2.12525513 -0.24406088 -0.04409713],[ 1.84220959 -0.25297324 -0.11032773],[ 1.78560046 -0.25475571 -0.12357384],[2.13234863 0.0305504  0.26024869],[2.15757007 0.20036557 0.23724071],[ 2.12711279  0.27966412 -0.06528524],[ 1.87319446  0.28366211 -0.2070253 ],[ 1.82241077  0.2844617  -0.23537331],[ 2.16609009 -0.08986682 -0.2693399 ],[ 2.06497168 -0.0446308  -0.71321582],[ 2.06497168 -0.0446308  -1.143828  ],[ 2.1914624   0.13660451 -0.281543  ],[ 2.10820703  0.08598845 -0.72853693],[ 2.10820703  0.08598845 -1.15914905]
0,7,2802,1649864384412622690,fork,[ 0. -0.  0.],[2.11213232 0.04622329 0.47384595],[2.11798096 0.03375951 0.35094086],[2.18018848e+00 2.15070686e-02 1.78186035e-03],[ 2.16107642  0.0258249  -0.22079768],[2.13415649 0.03057354 0.26014996],[ 2.13592847 -0.14748633  0.25469376],[ 2.11477759 -0.24560796 -0.03682545],[ 1.82252051 -0.25631168 -0.05310633],[ 1.76406909 -0.25845242 -0.0563625 ],[2.13415649 0.03057354 0.26014996],[2.15769629 0.20071948 0.23699905],[ 2.12596826  0.2821402  -0.05867424],[ 1.83824817  0.29395093 -0.11226054],[ 1.7807041   0.29631308 -0.1229778 ],[ 2.15158911 -0.09054263 -0.26550479],[ 2.0692583  -0.04981714 -0.71378601],[ 2.41439795  0.11327235 -0.91305261],[ 2.19261816  0.13505177 -0.27194281],[ 2.10454297  0.09612961 -0.71929144],[ 2.10454297  0.09612961 -1.14990356]
0,7,2803,1649864384412923812,fork,[ 0. -0.  0.],[2.11392212 0.04581801 0.47367859],[2.11966992 0.03375711 0.35094067],[2.18037476e+00 2.15078278e-02 1.53472900e-03],[ 2.16105688  0.02404352 -0.2210545 ],[2.13545557 0.03057181 0.26008115],[ 2.13663013 -0.14746559  0.2544839 ],[ 2.11098486 -0.24877397 -0.0318019 ],[ 1.81957654 -0.25440916 -0.02343044],[ 1.76129492 -0.25553621 -0.02175615],[2.13545557 0.03057181 0.26008115],[2.15776758 0.20097766 0.23683945],[ 2.12875562  0.27958099 -0.0561801 ],[ 1.83921204  0.30669992 -0.07738761],[ 1.78130334  0.31212372 -0.08162911],[ 2.150104   -0.09171635 -0.26530252],[ 2.04108008 -0.04332977 -0.70711664],[ 2.04108008 -0.04332977 -1.13772876],[ 2.19026245  0.12656185 -0.28349973],[ 2.10978369  0.09874855 -0.73314038],[ 2.10978369  0.09874855 -1.16375256]
0,7,2804,1649864384413201332,fork,[ 0. -0.  0.],[2.11585352 0.04542075 0.47352069],[2.12214307 0.03375619 0.35094061],[2.18101196e+00 2.14191437e-02 1.87582397e-03],[ 2.16082593  0.02139044 -0.22065079],[2.137479   0.03054224 0.26000513],[ 2.1413999  -0.14734503  0.25465982],[ 2.10771875 -0.2600513  -0.02682996],[ 1.8185592  -0.25304167  0.01220899],[ 1.76072729 -0.25163974  0.02001677],[2.137479   0.03054224 0.26000513],[2.15790527 0.20134677 0.23660368],[ 2.12593457  0.28319781 -0.05554678],[ 1.83528992  0.30953128 -0.0512342 ],[ 1.77716101  0.31479797 -0.05037168],[ 2.14562378 -0.09281819 -0.2616442 ],[ 2.03959033 -0.05122042 -0.70490588],[ 2.03959033 -0.05122042 -1.13551807],[ 2.19063647  0.1324894  -0.26277594],[ 2.10969824  0.09688124 -0.71181445],[ 2.10969824  0.09688124 -1.14242664]
0,7,2805,1649864384419796466,fork,[ 0. -0.  0.],[2.11704053 0.04459262 0.47309174],[2.12789697 0.03375444 0.35094046],[2.18126147e+00 2.14567795e-02 1.58450317e-03],[ 2.16092969  0.0153505  -0.22084505],[2.14182202 0.03054544 0.25977808],[ 2.14153491 -0.14790016  0.2548857 ],[ 2.05254834 -0.26025601 -0.01494663],[ 1.77550708 -0.25302281  0.08883221],[ 1.72009888 -0.25157617  0.10958798],[2.14182202 0.03054544 0.25977808],[2.15812207 0.2020723  0.23619531],[ 2.11386499  0.28703195 -0.05393405],[1.82735059 0.3271546  0.00830679],[1.77004773 0.33517914 0.02075496],[ 2.14596069 -0.09869016 -0.2610311 ],[ 2.04595886 -0.06101947 -0.70608643],[ 2.04595886 -0.06101947 -1.13669861],[ 2.18588257  0.11980795 -0.27750092],[ 2.10653296  0.09957976 -0.72782098],[ 2.10653296  0.09957976 -1.15843311]
0,7,2806,1649864384420097827,fork,[ 0. -0.  0.],[2.1170769  0.04419308 0.47281723],[2.13106787 0.03375476 0.35094025],[2.18141089e+00 2.14729977e-02 9.34722900e-04],[ 2.16095898  0.01225587 -0.22137662],[2.14419727 0.03055171 0.25965964],[ 2.14160034 -0.14811023  0.25487903],[ 2.01122437 -0.26453043  0.00408145],[ 1.74960181 -0.25022125  0.14360077],[ 1.69727734 -0.24735942  0.17150464],[2.14419727 0.03055171 0.25965964],[2.16371338 0.20197272 0.2367012 ],[ 2.09205347  0.28797693 -0.04776156],[1.81169775 0.32799042 0.04121266],[1.75562659 0.3359931  0.0590075 ],[ 2.14639868 -0.10147069 -0.26178354],[ 2.04944751 -0.06787257 -0.70785455],[ 2.04944751 -0.06787257 -1.13846667],[ 2.1885752   0.12106654 -0.26891196],[ 2.10840649  0.09987578 -0.71905829],[ 2.10840649  0.09987578 -1.14967041]
0,7,2807,1649864384420373916,fork,[ 0. -0.  0.],[2.11739185 0.04358062 0.47251678],[2.13478394 0.03375425 0.35094003],[2.18167017e+00 2.14686966e-02 2.28881836e-05],[ 2.16092163  0.00867695 -0.22208392],[2.14699707 0.03055408 0.25953223],[ 2.14156274 -0.14828091  0.25488251],[ 2.01006299 -0.28778897  0.01671602],[ 1.76408423 -0.24695413  0.1713638 ],[ 1.71488843 -0.23878717  0.20229335],[2.14699707 0.03055408 0.25953223],[2.16916455 0.20191016 0.23713599],[ 2.07314697  0.28925101 -0.03968546],[1.80918799 0.32527875 0.08326376],[1.75639624 0.33248428 0.1078536 ],[ 2.14684619 -0.10483528 -0.2616279 ],[ 2.04847852 -0.06350278 -0.70675079],[ 2.40857422  0.10298731 -0.8741991 ],[ 2.18711572  0.12276855 -0.25744702],[ 2.10596265  0.09861568 -0.70728003],[ 2.10596265  0.09861568 -1.13789221]
0,7,2808,1649864384427978992,fork,[ 0. -0.  0.],[2.11787549 0.04237052 0.47246994],[2.13748633 0.03363682 0.35093973],[ 2.18199487e+00  1.78735313e-02 -8.76403809e-04],[ 2.16085474  0.00387181 -0.22287329],[2.1490564  0.02953911 0.25948413],[ 2.14131055 -0.15117682  0.25958887],[ 2.02175537 -0.29977747  0.02225106],[ 1.80050928 -0.25567662  0.20583229],[ 1.75626001 -0.24685645  0.24254854],[2.1490564  0.02953911 0.25948413],[2.1679856  0.20285605 0.23714023],[ 2.03726807  0.32006317 -0.01161714],[1.79894177 0.33044638 0.15478471],[1.75127649 0.33252301 0.18806509],[ 2.1476438  -0.1100663  -0.25995551],[ 2.05141382 -0.06326621 -0.70502246],[ 2.40654419  0.1149315  -0.87101831],[ 2.18065381  0.11804356 -0.26000455],[ 2.11037964  0.10048402 -0.71198712],[ 2.11037964  0.10048402 -1.14259924]
0,7,2809,1649864384429076671,fork,[ 0. -0.  0.],[2.11827515 0.04175473 0.47257013],[2.13792993 0.03349508 0.3509397 ],[ 2.18205859e+00  1.35100517e-02 -1.00436401e-03],[ 2.16082324  0.00336548 -0.22320184],[2.14939185 0.02830418 0.259526  ],[ 2.14128491 -0.15264606  0.26189215],[ 2.01938062 -0.30338159  0.03174734],[ 1.80855652 -0.25756747  0.22466023],[ 1.76639172 -0.24840465  0.2632428 ],[2.14939185 0.02830418 0.259526  ],[2.16843164 0.20308319 0.23736697],[2.02024109 0.33210068 0.00945798],[1.80065051 0.33283713 0.1979801 ],[1.75673242 0.33298441 0.23568452],[ 2.14821899 -0.11043323 -0.26055197],[ 2.05547217 -0.06378519 -0.70638   ],[ 2.40873291  0.11486533 -0.87584314],[ 2.18029736  0.1150089  -0.26558405],[ 2.11126855  0.10119155 -0.71789459],[ 2.11126855  0.10119155 -1.14850671]
0,7,2810,1649864384429368495,fork,[ 0. -0.  0.],[2.11840576 0.0411289  0.47264215],[2.1381416  0.03330441 0.3509397 ],[ 2.18208594e+00  9.22907639e-03 -1.04202271e-03],[ 2.16080518  0.00333863 -0.2233886 ],[2.14954712 0.02705581 0.25958511],[ 2.1412981  -0.15364084  0.26308432],[ 2.01333838 -0.31243378  0.04034071],[ 1.81969238 -0.25560968  0.24738373],[ 1.78096313 -0.24424486  0.28879233],[2.14954712 0.02705581 0.25958511],[2.16832007 0.20336531 0.23760121],[1.99968616 0.33912891 0.02704386],[1.80319324 0.33823627 0.2391389 ],[1.76389465 0.33805774 0.28155792],[ 2.14883496 -0.110658   -0.2603255 ],[ 2.06302295 -0.0666515  -0.70781293],[ 2.41074072  0.12433878 -0.87526941],[ 2.18006128  0.11617445 -0.26233163],[ 2.10681641  0.09990531 -0.71390198],[ 2.10681641  0.09990531 -1.14451416]
0,7,2811,1649864384436502456,fork,[ 0. -0.  0.],[2.11883716 0.03964065 0.47279932],[2.13829541 0.03275917 0.3509397 ],[ 2.18151489e+00  4.24135208e-03 -1.21780396e-03],[ 2.16031201  0.00344088 -0.22364841],[2.14949976 0.02536615 0.25964569],[ 2.14135913 -0.15434134  0.26219656],[ 1.99641748 -0.3292793   0.06085172],[ 1.84070544 -0.25111537  0.29228516],[ 1.80956299 -0.23548259  0.33857184],[2.14949976 0.02536615 0.25964569],[2.1683728  0.20389908 0.23825514],[1.97965601 0.35351602 0.0534531 ],[1.81928186 0.34966003 0.29466373],[1.78720703 0.34888882 0.34290585],[ 2.14886279 -0.1107596  -0.25989658],[ 2.05837842 -0.0636025  -0.70614832],[ 2.41349292  0.1294243  -0.85467847],[ 2.18095508  0.11357011 -0.26697391],[ 2.11150098  0.10139313 -0.71927881],[ 2.11150098  0.10139313 -1.14989099]
0,7,2812,1649864384437000751,fork,[ 0. -0.  0.],[2.11912769 0.03880383 0.47286688],[2.1383208  0.03239655 0.3509397 ],[ 2.18092651e+00  3.99585724e-03 -1.40362549e-03],[ 2.15983398  0.00345128 -0.22384546],[2.14936279 0.02503597 0.25962332],[ 2.14136523 -0.15528032  0.26259421],[ 1.97832788 -0.33560913  0.07986621],[ 1.84931055 -0.2441006   0.3261514 ],[ 1.82350708 -0.22579889  0.37540845],[2.14936279 0.02503597 0.25962332],[2.16828857 0.20433484 0.23879718],[1.96999365 0.36638132 0.07475665],[1.81200623 0.35023459 0.32063251],[1.78040869 0.34700525 0.36980768],[ 2.1490083  -0.11074341 -0.259901  ],[ 2.07901953 -0.07102332 -0.71054297],[ 2.39948779  0.18640997 -0.83881995],[ 2.18169702  0.11325787 -0.26699292],[ 2.1146394   0.10201927 -0.7196861 ],[ 2.1146394   0.10201927 -1.15029822]
0,7,2813,1649864384437473058,fork,[ 0. -0.  0.],[2.11999683 0.0368707  0.47300909],[2.13833984 0.03151842 0.35094641],[ 2.17728003  0.00350823 -0.00301199],[ 2.15533252  0.00347483 -0.22537181],[2.14839941 0.02428242 0.25950665],[ 2.14142725 -0.16012982  0.26966568],[ 1.95119189 -0.33857877  0.11173018],[ 1.88130688 -0.23547044  0.37220081],[ 1.86732983 -0.21484879  0.42429492],[2.14839941 0.02428242 0.25950665],[2.16819116 0.20754352 0.24385205],[1.94462109 0.37061554 0.11578523],[1.83672168 0.34343521 0.38220441],[1.81514185 0.33799915 0.43548825],[ 2.14917944 -0.11068427 -0.25841217],[ 2.07716919 -0.07029401 -0.70867969],[ 2.41888232  0.15972931 -0.83417126],[ 2.18199316  0.11296156 -0.26314172],[ 2.11313696  0.1021771  -0.71557971],[ 2.11313696  0.1021771  -1.14619189]
0,7,2814,1649864384444717645,fork,[ 0. -0.  0.],[2.1200769  0.03626883 0.47300629],[2.138271   0.03110509 0.35094727],[ 2.17034546  0.00337105 -0.00455338],[ 2.14773877  0.00348727 -0.22684708],[2.14653784 0.02395696 0.25932111],[ 2.14009741 -0.16134361  0.27009531],[ 1.94519385 -0.34122476  0.11907764],[ 1.90127832 -0.23972794  0.38381805],[ 1.89249524 -0.21942857  0.43676614],[2.14653784 0.02395696 0.25932111],[2.16349512 0.20918858 0.24499023],[1.93920532 0.37375729 0.11944317],[1.87946619 0.3389079  0.39789322],[1.86751831 0.33193802 0.45358322],[ 2.14904492 -0.11064524 -0.25767117],[ 2.08086865 -0.07155415 -0.70865088],[ 2.41302856  0.17137881 -0.83545923],[ 2.18027222  0.11249693 -0.25959274],[ 2.11240063  0.10207851 -0.71218945],[ 2.11240063  0.10207851 -1.14280164]
0,7,2815,1649864384445175647,fork,[ 0. -0.  0.],[2.12034131 0.03506379 0.47383325],[2.13800977 0.03066388 0.35104681],[ 2.16336621  0.00287629 -0.00572031],[ 2.13945288  0.00355756 -0.22787625],[2.14453198 0.02351641 0.25927991],[ 2.13888965 -0.16258279  0.27100348],[ 1.94106543 -0.33994263  0.12034104],[ 1.92378076 -0.23725836  0.38613333],[ 1.92032385 -0.21672151  0.43929178],[2.14453198 0.02351641 0.25927991],[2.16280591 0.20982007 0.24597452],[1.93243774 0.37732419 0.13568883],[1.92330444 0.33324756 0.41757922],[1.92147778 0.32443222 0.47395731],[ 2.14898511 -0.1102558  -0.25038684],[ 2.08064697 -0.07037068 -0.70127356],[ 2.38717969  0.19210484 -0.85151062],[ 2.17643262  0.11241478 -0.24974541],[ 2.11656616  0.10276223 -0.70348828],[ 2.11656616  0.10276223 -1.13410046]
